Českárepublika,-4.5,1.4,3.6,4.7,13.1,16.1,16.5,18.2,12.7,5.7,2.7,0.7,7.6
PrahaaStředočeský,-4.2,2.5,4.5,5.5,13.8,16.6,17.3,19.0,13.4,6.5,3.0,1.4,8.3
Jihočeský,-4.8,1.4,3.7,4.2,12.6,15.5,15.9,17.3,12.0,5.2,2.1,0.4,7.1
Plzeňský,-4.7,1.8,4.3,4.5,12.7,15.3,16.1,17.7,12.2,5.4,2.0,0.5,7.3
Karlovarský,-4.5,1.1,3.6,3.8,11.8,14.2,15.4,17.3,11.9,4.9,1.4,-0.3,6.7
Ústecký,-4.2,2.2,4.4,5.2,13.2,15.9,17.0,18.9,13.2,6.1,2.4,1.0,7.9
Liberecký,-4.1,1.0,2.9,3.9,12.3,15.4,16.0,17.9,12.0,5.3,2.7,0.6,7.2
Královéhradecký,-4.1,0.9,3.2,4.5,13.0,16.2,16.4,18.6,12.7,5.6,2.9,0.6,7.6
Pardubický,-4.4,1.0,3.2,4.6,13.1,16.3,16.4,18.4,12.9,5.7,3.0,0.7,7.6
Vysočina,-4.7,0.7,2.9,4.1,12.6,15.7,15.9,17.7,12.4,5.3,2.5,0.1,7.1
Jihomoravský,-4.2,1.4,4.0,6.0,14.5,17.5,17.5,19.2,13.8,6.3,3.8,1.2,8.4
Olomoucký,-5.0,0.3,2.9,4.5,13.1,16.4,16.3,18.0,12.8,5.7,3.0,0.4,7.3
Zlínský,-4.8,0.7,2.5,4.6,13.4,16.7,16.4,17.6,12.4,5.5,3.6,1.0,7.5
Moravskoslezský,-5.2,0.8,2.7,4.1,12.9,16.3,16.1,17.5,12.6,5.8,3.0,0.4,7.3
