Českárepublika,-0.4,-1.7,4.4,8.6,13.5,15.3,18.6,16.7,16.0,8.0,1.6,-0.4,8.4
PrahaaStředočeský,0.6,-0.9,5.2,9.2,14.3,15.8,19.3,17.5,16.7,8.6,2.3,0.8,9.1
Jihočeský,-0.6,-2.2,3.9,7.7,13.0,14.7,18.0,16.4,15.2,7.3,1.1,-0.8,7.8
Plzeňský,-0.2,-1.9,4.1,7.7,13.3,14.7,18.2,16.3,15.4,7.4,1.3,0.0,8.0
Karlovarský,-0.7,-2.5,3.3,6.9,12.3,13.5,17.4,15.4,15.0,6.7,0.8,-0.6,7.3
Ústecký,0.3,-0.9,4.7,8.8,13.8,15.1,18.9,16.9,16.5,8.3,1.8,0.6,8.8
Liberecký,-0.5,-1.8,3.9,7.8,12.9,14.5,17.9,15.8,15.5,7.7,1.6,-0.4,7.9
Královéhradecký,-0.5,-2.0,4.3,8.5,13.5,15.4,18.7,16.7,16.2,7.9,1.6,-0.6,8.3
Pardubický,-0.7,-2.0,4.4,8.8,13.5,15.4,18.7,16.8,16.1,8.0,1.5,-0.6,8.3
Vysočina,-1.3,-2.4,3.9,8.2,13.0,14.9,18.2,16.4,15.6,7.4,1.0,-1.2,7.8
Jihomoravský,-0.9,-0.8,5.5,10.2,14.5,16.9,20.0,18.0,17.0,9.2,2.5,-0.6,9.3
Olomoucký,-1.1,-2.0,4.2,9.0,13.1,15.4,18.6,16.6,15.9,8.1,1.5,-1.3,8.2
Zlínský,-0.6,-1.8,4.5,9.3,13.5,16.4,19.0,16.7,16.2,8.5,2.2,-0.9,8.6
Moravskoslezský,-0.5,-1.9,4.0,8.8,12.9,15.4,18.4,16.4,15.6,8.0,1.5,-1.0,8.2
