Českárepublika,-8.1,-1.8,-2.5,7.9,10.3,14.6,17.3,14.8,14.4,8.5,3.6,0.3,6.6
PrahaaStředočeský,-7.4,-1.5,-1.6,9.0,11.0,15.1,17.8,15.6,15.0,9.0,4.3,1.2,7.3
Jihočeský,-7.5,-2.3,-3.3,7.4,9.6,14.1,17.0,14.6,14.6,7.9,3.0,0.2,6.3
Plzeňský,-7.5,-2.6,-3.3,7.8,9.4,13.8,16.6,14.5,14.3,7.6,3.1,0.3,6.2
Karlovarský,-7.9,-3.0,-3.9,7.1,8.5,12.8,15.7,13.5,13.1,6.8,2.5,-0.4,5.4
Ústecký,-7.4,-2.0,-2.0,8.6,10.2,14.4,17.1,15.0,14.1,8.3,3.9,0.9,6.7
Liberecký,-8.7,-2.2,-2.8,7.2,9.6,13.8,16.4,14.0,13.2,8.4,3.6,0.0,6.0
Královéhradecký,-8.5,-1.6,-2.2,7.7,10.5,14.3,17.1,14.4,14.0,8.7,3.8,0.0,6.5
Pardubický,-8.5,-1.5,-2.3,7.7,10.6,14.6,17.2,14.6,14.4,8.8,3.8,0.1,6.6
Vysočina,-8.0,-2.1,-3.1,7.3,10.0,14.1,16.9,14.2,14.1,8.1,2.9,-0.1,6.2
Jihomoravský,-7.4,-1.1,-1.3,8.9,11.8,16.1,18.9,15.8,15.5,9.8,4.3,0.8,7.7
Olomoucký,-9.2,-1.7,-2.6,7.5,10.8,15.1,17.8,14.8,14.4,8.8,3.8,-0.2,6.6
Zlínský,-9.4,-1.1,-2.7,7.4,10.7,15.6,18.2,14.9,14.3,9.3,4.1,-0.1,6.8
Moravskoslezský,-9.8,-1.3,-3.1,7.0,10.2,15.1,17.5,14.6,14.1,8.5,3.7,-0.3,6.3
