Českárepublika,-3.9,-2.7,0.3,5.7,10.6,16.3,16.7,16.3,11.9,7.4,4.7,-1.1,6.9
PrahaaStředočeský,-3.5,-1.7,1.0,6.3,11.4,17.1,17.6,16.9,12.8,8.0,5.2,-0.5,7.6
Jihočeský,-3.9,-2.3,0.1,5.0,9.7,15.8,16.4,15.8,11.7,7.1,4.4,-1.8,6.5
Plzeňský,-4.1,-2.2,-0.1,4.8,9.9,16.2,16.2,15.7,11.9,7.2,4.4,-1.6,6.5
Karlovarský,-5.1,-3.3,-1.1,3.6,9.1,15.3,14.9,14.9,11.2,6.7,3.6,-1.9,5.7
Ústecký,-4.2,-2.5,0.2,5.4,10.8,16.6,16.7,16.2,12.2,7.9,4.5,-0.3,7.0
Liberecký,-4.4,-3.4,-0.6,4.6,9.9,16.0,16.0,15.6,11.1,7.1,4.2,-1.2,6.2
Královéhradecký,-4.0,-3.3,-0.2,5.5,10.6,16.4,16.6,16.2,11.6,7.5,4.4,-1.2,6.7
Pardubický,-4.0,-3.1,0.3,5.9,10.9,16.4,16.8,16.4,11.9,7.5,4.7,-1.1,6.9
Vysočina,-4.5,-3.3,0.0,5.4,10.2,15.9,16.3,16.0,11.6,6.9,4.1,-1.7,6.4
Jihomoravský,-3.2,-2.4,1.5,7.5,12.2,17.5,17.9,17.6,12.9,8.0,5.7,-0.2,7.9
Olomoucký,-4.0,-3.5,0.4,6.1,10.9,16.2,16.5,16.3,11.6,7.3,4.8,-1.1,6.8
Zlínský,-3.0,-3.1,1.0,6.7,11.0,16.2,16.5,16.4,11.5,7.4,5.5,-0.5,7.2
Moravskoslezský,-4.1,-3.8,0.2,6.0,10.6,15.8,16.3,16.0,11.3,7.2,4.9,-1.1,6.6
