Českárepublika,1.3,2.3,3.0,7.8,13.6,17.4,18.0,17.5,12.0,8.3,4.6,0.7,8.9
PrahaaStředočeský,2.1,3.2,3.8,8.4,14.3,18.1,18.6,18.3,12.8,8.7,4.7,1.2,9.5
Jihočeský,0.9,1.7,2.6,7.3,13.2,16.9,17.4,17.0,11.3,7.8,3.7,-0.1,8.3
Plzeňský,1.4,2.3,2.7,7.2,13.4,17.1,17.6,17.0,11.3,7.7,3.5,0.0,8.4
Karlovarský,0.8,1.9,1.8,6.2,12.7,16.1,16.5,15.8,10.4,6.9,2.9,-0.8,7.6
Ústecký,1.6,3.2,3.4,7.6,13.8,17.4,18.0,17.3,11.9,7.9,4.3,0.6,8.9
Liberecký,1.2,2.3,2.4,7.0,13.1,16.6,17.2,16.4,11.5,7.5,4.2,0.7,8.3
Královéhradecký,1.1,2.1,2.7,7.7,13.5,17.3,17.9,17.2,12.2,8.1,4.7,1.0,8.8
Pardubický,1.1,2.1,2.9,8.0,13.5,17.4,18.0,17.6,12.3,8.5,4.9,0.9,8.9
Vysočina,0.5,1.6,2.5,7.6,13.4,17.1,17.6,17.3,11.8,8.0,4.2,0.0,8.5
Jihomoravský,1.5,2.5,4.0,9.5,14.8,18.9,19.5,19.1,13.5,9.4,6.0,1.6,10.0
Olomoucký,1.0,2.0,2.8,8.0,13.2,17.4,18.0,17.5,12.2,8.7,5.3,1.0,8.9
Zlínský,1.5,1.9,3.1,8.5,13.6,17.9,18.3,18.0,12.4,9.3,5.9,1.5,9.3
Moravskoslezský,1.2,2.0,2.7,7.8,12.8,17.4,17.7,17.3,11.8,9.0,5.2,1.0,8.8
