Českárepublika,-6.0,-3.0,0.1,8.1,12.7,16.9,21.3,15.1,15.5,10.1,5.6,2.3,8.2
PrahaaStředočeský,-5.3,-2.1,1.0,8.8,13.4,17.6,22.2,15.7,16.4,10.6,6.2,3.0,9.0
Jihočeský,-6.1,-3.1,-0.1,7.3,12.1,16.4,20.3,14.2,14.9,9.7,5.0,1.7,7.7
Plzeňský,-5.2,-2.4,0.4,7.3,12.2,16.5,20.9,14.4,15.2,9.8,5.0,2.1,8.0
Karlovarský,-5.7,-3.2,-0.5,6.3,11.4,15.5,20.1,13.5,14.7,9.4,4.3,1.7,7.2
Ústecký,-5.4,-2.2,0.7,8.1,12.9,17.1,22.0,15.4,16.1,9.9,5.6,2.7,8.6
Liberecký,-5.4,-3.0,-0.6,7.2,12.0,16.4,21.2,14.6,15.4,9.8,5.5,2.5,7.9
Královéhradecký,-5.9,-3.2,-0.4,8.0,12.6,17.0,21.6,15.1,15.4,10.0,5.7,2.4,8.2
Pardubický,-6.3,-3.4,-0.2,8.4,12.8,17.0,21.6,15.2,15.5,10.2,5.8,2.2,8.2
Vysočina,-6.1,-3.7,-0.6,7.7,12.3,16.5,20.9,14.4,15.2,9.9,5.1,1.6,7.8
Jihomoravský,-6.1,-2.7,1.1,10.0,13.9,18.1,22.5,16.3,16.3,10.9,6.3,2.4,9.1
Olomoucký,-7.0,-3.8,-0.6,8.4,12.7,16.9,21.3,15.4,15.2,10.1,5.7,2.2,8.0
Zlínský,-6.9,-3.4,-0.1,8.5,12.8,17.2,21.3,15.8,15.0,10.4,6.1,2.5,8.3
Moravskoslezský,-6.7,-3.8,-0.6,8.1,12.6,16.7,21.1,15.6,15.0,10.3,5.9,2.6,8.1
