Českárepublika,3.1,2.8,5.1,10.3,14.4,18.1,18.3,17.7,11.3,7.2,1.4,-0.9,9.1
PrahaaStředočeský,4.1,3.7,5.8,11.2,15.1,18.8,18.9,18.3,12.0,7.9,2.0,0.1,9.8
Jihočeský,2.8,2.7,4.5,10.0,13.5,17.6,17.8,16.8,10.7,6.7,0.8,-1.2,8.6
Plzeňský,3.1,2.9,4.8,10.4,13.8,17.4,17.3,16.7,10.9,6.8,1.1,-0.6,8.7
Karlovarský,2.3,2.1,4.1,9.8,13.0,16.3,16.0,15.7,10.1,6.3,0.5,-1.0,7.9
Ústecký,3.8,3.1,5.4,10.8,14.6,18.1,18.0,17.5,11.7,7.2,2.0,-0.1,9.3
Liberecký,2.7,2.2,4.6,9.5,13.8,17.3,17.1,16.8,10.9,6.8,1.3,-0.8,8.5
Královéhradecký,2.9,2.4,5.1,10.0,14.3,18.0,17.7,17.6,11.3,7.2,1.3,-0.8,8.9
Pardubický,3.1,2.6,5.1,10.2,14.5,18.2,18.3,17.9,11.5,7.2,1.4,-1.1,9.1
Vysočina,2.5,2.1,4.6,10.0,13.8,17.9,18.1,17.7,11.0,6.8,0.6,-1.8,8.6
Jihomoravský,3.5,3.5,6.1,11.5,15.8,19.6,20.2,19.7,12.4,8.0,2.2,-0.7,10.2
Olomoucký,2.7,2.3,4.9,9.8,14.5,17.9,18.5,18.0,11.3,7.1,1.3,-1.3,8.9
Zlínský,2.9,2.8,5.2,9.8,15.0,18.5,19.2,18.7,11.5,7.3,1.8,-1.4,9.3
Moravskoslezský,2.8,2.0,4.7,9.4,14.5,17.8,18.5,17.8,11.4,7.1,1.2,-1.3,8.8
