Českárepublika,-3.6,-0.2,-0.3,8.0,13.7,13.8,17.7,18.4,10.7,7.1,2.1,2.1,7.5
PrahaaStředočeský,-3.8,0.6,0.5,8.7,14.2,14.3,18.6,19.3,11.5,7.8,2.8,3.0,8.1
Jihočeský,-3.9,-1.1,-1.0,7.4,12.9,13.1,17.2,17.8,10.2,6.7,1.9,1.7,6.9
Plzeňský,-4.4,-0.8,-0.7,7.6,12.7,13.0,17.6,17.9,10.3,6.9,1.9,2.0,7.0
Karlovarský,-4.1,-1.4,-1.3,6.8,12.0,12.2,16.8,16.8,9.6,6.6,1.3,1.5,6.4
Ústecký,-4.0,0.5,0.2,8.2,13.8,13.9,18.0,18.4,11.1,7.5,2.6,2.9,7.8
Liberecký,-3.1,-0.2,-0.7,7.3,13.4,13.1,16.9,17.7,10.2,6.7,1.7,2.1,7.1
Královéhradecký,-3.6,-0.2,-0.4,7.8,13.8,13.6,17.4,18.1,10.4,6.7,1.6,2.1,7.3
Pardubický,-3.5,-0.1,-0.3,8.0,14.0,13.9,17.6,18.6,10.7,7.0,1.9,2.2,7.5
Vysočina,-3.7,-0.7,-0.8,7.6,13.4,13.3,17.3,18.3,10.4,6.9,1.6,1.6,7.1
Jihomoravský,-3.4,1.1,1.1,9.4,15.5,15.4,18.8,19.7,11.8,7.6,2.9,2.5,8.5
Olomoucký,-3.2,-0.1,-0.3,7.9,14.2,14.1,17.5,18.4,10.6,7.1,1.8,1.8,7.5
Zlínský,-2.7,0.1,-0.1,8.5,14.6,14.3,17.3,18.4,10.6,7.0,2.6,1.8,7.7
Moravskoslezský,-2.9,-0.4,-0.8,7.6,13.9,14.0,17.1,17.9,10.2,7.1,1.8,1.7,7.3
