Českárepublika,-7.9,-5.8,2.1,7.0,13.5,13.0,17.2,16.5,12.6,7.4,-0.2,2.0,6.5
PrahaaStředočeský,-7.2,-4.8,2.8,7.8,14.2,13.8,18.0,17.4,13.5,8.0,0.5,2.9,7.2
Jihočeský,-7.6,-5.7,1.5,6.2,12.8,12.7,16.9,16.0,12.5,6.8,-0.5,1.8,6.1
Plzeňský,-7.5,-5.8,1.5,6.4,12.9,12.7,16.9,16.0,12.5,6.9,-0.5,2.0,6.2
Karlovarský,-7.7,-6.0,0.9,5.7,12.2,11.8,15.9,15.1,11.8,6.7,-1.2,1.2,5.5
Ústecký,-7.0,-4.7,2.3,7.5,13.8,13.5,17.5,16.9,13.0,7.8,0.0,2.3,6.9
Liberecký,-7.5,-5.8,1.8,6.3,13.2,12.2,16.4,16.0,11.7,7.4,-0.2,1.8,6.1
Královéhradecký,-8.0,-5.9,2.0,6.7,13.8,12.7,17.0,16.5,12.1,7.5,-0.1,1.8,6.3
Pardubický,-8.3,-6.1,2.1,6.9,13.8,12.9,17.2,16.5,12.3,7.4,-0.1,1.8,6.4
Vysočina,-8.3,-6.3,1.4,6.3,12.9,12.5,16.8,16.2,12.2,7.0,-0.8,1.4,5.9
Jihomoravský,-8.4,-5.3,2.9,8.4,14.8,14.2,18.4,17.7,13.5,8.1,0.3,1.8,7.2
Olomoucký,-8.7,-6.5,2.2,7.2,13.8,12.9,17.1,16.5,12.3,7.4,-0.5,1.5,6.3
Zlínský,-8.3,-6.8,2.9,7.5,13.8,13.1,17.4,16.8,12.4,7.5,0.0,2.2,6.5
Moravskoslezský,-8.5,-7.1,2.2,7.0,13.4,12.6,16.8,16.2,12.1,7.5,-0.6,2.1,6.1
