Českárepublika,-4.0,-1.0,3.2,12.0,13.3,14.9,18.1,18.4,14.7,7.2,5.5,-1.0,8.4
PrahaaStředočeský,-3.7,-0.2,4.1,12.9,14.1,15.5,18.7,19.4,15.6,8.0,6.3,-0.5,9.2
Jihočeský,-4.2,-1.5,2.8,11.3,12.8,14.5,17.5,17.9,14.0,6.9,5.4,-1.2,8.0
Plzeňský,-4.3,-1.3,2.9,11.5,13.0,14.6,17.4,18.0,14.1,7.0,5.4,-1.3,8.1
Karlovarský,-4.9,-2.0,2.1,10.8,12.2,13.6,16.2,17.1,13.3,6.1,4.7,-2.0,7.3
Ústecký,-3.8,-0.4,3.9,12.3,13.4,14.8,17.8,18.4,14.8,7.4,5.6,-1.3,8.6
Liberecký,-4.2,-1.1,2.9,11.3,12.5,14.0,17.1,17.5,14.0,6.4,5.4,-1.5,7.8
Královéhradecký,-4.3,-1.0,3.3,12.1,13.1,14.6,18.0,18.6,15.0,6.9,5.5,-1.1,8.4
Pardubický,-4.3,-1.1,3.2,12.2,13.2,14.8,18.2,18.6,15.0,7.1,5.4,-1.0,8.4
Vysočina,-4.4,-1.7,2.5,11.9,12.9,14.4,17.7,18.1,14.4,6.8,4.9,-1.3,8.0
Jihomoravský,-3.5,-0.1,4.3,13.4,14.6,16.5,19.8,19.7,16.1,8.3,5.6,-0.3,9.5
Olomoucký,-4.0,-1.1,2.9,11.8,13.1,15.0,18.4,18.3,14.8,7.0,5.2,-1.1,8.4
Zlínský,-3.7,-0.8,3.0,12.0,13.5,15.5,19.0,18.6,15.1,7.4,5.5,-0.5,8.7
Moravskoslezský,-3.4,-1.4,2.2,11.1,12.7,14.8,18.5,17.8,14.2,6.8,5.5,-1.0,8.2
