Českárepublika,0.8,2.3,5.6,7.2,10.9,13.4,15.2,17.7,12.6,4.4,2.8,2.6,7.9
PrahaaStředočeský,1.7,2.7,6.4,8.1,11.8,14.1,15.9,18.2,13.3,5.0,3.3,3.7,8.7
Jihočeský,0.7,1.6,5.1,6.6,10.2,12.8,14.9,17.1,12.1,3.6,2.3,2.5,7.5
Plzeňský,0.9,1.6,5.2,6.8,10.3,13.2,14.7,16.9,12.2,3.7,2.4,2.9,7.5
Karlovarský,0.3,0.8,4.2,5.9,9.4,12.5,13.8,16.1,11.5,3.2,1.8,2.2,6.8
Ústecký,1.2,1.9,5.5,7.6,11.2,13.9,15.4,17.6,12.8,4.8,2.7,3.5,8.2
Liberecký,0.8,1.8,5.0,6.3,10.2,12.6,14.3,16.8,12.0,4.0,2.6,2.4,7.4
Královéhradecký,0.6,2.3,5.5,7.0,10.9,13.1,14.8,17.6,12.5,4.4,2.7,2.3,7.8
Pardubický,0.6,2.6,5.8,7.2,10.9,13.4,15.2,17.9,12.6,4.4,2.9,2.6,8.0
Vysočina,-0.1,2.0,5.5,6.9,10.5,12.9,15.0,17.6,12.3,3.7,2.3,2.2,7.6
Jihomoravský,0.8,3.4,6.8,8.5,12.5,14.6,16.6,19.4,13.7,5.3,3.5,2.7,9.0
Olomoucký,0.4,2.5,5.3,7.1,11.1,13.4,15.2,17.8,12.4,4.6,3.0,1.9,7.9
Zlínský,0.9,3.4,6.0,7.1,11.2,13.5,15.5,18.1,12.7,4.9,3.7,1.8,8.2
Moravskoslezský,0.4,2.3,4.8,6.6,10.6,13.0,15.0,17.4,12.2,4.5,3.2,1.8,7.7
