Českárepublika,0.9,-0.1,4.0,7.8,12.4,16.1,20.2,21.3,13.1,7.8,5.7,3.7,9.4
PrahaaStředočeský,1.9,0.6,4.9,8.5,13.3,16.6,20.9,22.2,13.7,8.4,6.6,5.0,10.2
Jihočeský,0.8,-0.8,3.4,7.2,12.0,15.7,20.0,20.5,12.2,7.4,5.6,3.7,9.0
Plzeňský,1.0,-0.9,3.7,7.4,12.2,15.6,20.0,20.8,12.2,7.3,5.8,4.3,9.1
Karlovarský,0.1,-1.6,3.1,6.4,11.2,14.4,18.3,19.5,10.9,6.5,5.2,3.8,8.2
Ústecký,1.5,0.1,4.4,8.0,12.6,15.5,19.7,21.2,12.7,7.9,6.2,4.5,9.5
Liberecký,0.6,-0.4,3.6,6.7,11.4,14.6,18.5,20.5,12.2,7.5,5.3,3.8,8.7
Královéhradecký,0.8,0.1,3.9,7.6,12.2,15.6,19.7,21.4,13.3,8.0,5.4,3.6,9.3
Pardubický,0.8,0.1,4.1,7.9,12.3,16.2,20.3,21.6,13.4,8.0,5.5,3.5,9.5
Vysočina,0.5,-0.5,3.6,7.4,12.0,16.0,20.2,21.1,12.7,7.6,5.4,3.2,9.1
Jihomoravský,1.4,1.0,4.9,9.2,13.7,18.0,21.9,22.5,14.8,8.8,5.9,2.7,10.4
Olomoucký,0.3,-0.1,3.8,7.8,12.2,16.1,20.0,21.3,13.7,7.8,5.1,2.6,9.2
Zlínský,0.5,0.1,4.0,8.1,12.7,16.8,20.6,21.5,14.1,8.2,5.3,2.6,9.5
Moravskoslezský,0.3,-0.2,3.7,7.6,11.9,15.9,19.9,20.9,13.6,7.6,5.6,3.2,9.2
