Českárepublika,-3.7,-0.2,3.3,8.5,11.2,16.2,16.1,15.7,12.6,8.4,3.4,-3.7,7.3
PrahaaStředočeský,-2.9,0.3,4.2,9.1,11.7,16.8,16.9,16.5,13.2,9.2,3.5,-3.0,7.9
Jihočeský,-3.5,-0.5,2.9,7.9,10.8,15.5,15.7,15.1,11.8,8.1,2.7,-4.1,6.9
Plzeňský,-3.3,-0.5,2.9,7.6,10.5,15.4,15.7,15.2,11.8,8.4,2.2,-3.9,6.8
Karlovarský,-3.9,-1.5,1.9,6.8,9.3,14.6,14.8,14.5,11.3,8.0,1.3,-4.4,6.1
Ústecký,-2.9,-0.2,3.7,8.4,10.9,16.3,16.3,16.0,12.9,8.8,2.6,-3.4,7.4
Liberecký,-4.2,-0.7,2.7,7.3,10.1,15.7,15.3,15.4,12.1,8.1,2.9,-3.5,6.8
Královéhradecký,-4.3,-0.4,2.9,8.2,10.8,16.3,15.9,15.9,12.8,8.2,3.7,-3.3,7.2
Pardubický,-4.2,-0.2,3.2,8.7,11.2,16.5,16.0,15.8,12.8,8.2,3.9,-3.6,7.4
Vysočina,-4.5,-0.8,2.8,8.4,10.9,16.0,15.8,15.2,12.1,7.9,3.2,-4.4,6.9
Jihomoravský,-3.8,0.8,4.3,10.1,13.0,17.7,17.6,16.7,13.6,8.7,4.9,-3.4,8.4
Olomoucký,-4.4,0.0,3.1,8.7,11.5,16.6,16.1,15.8,12.9,7.9,4.2,-3.7,7.4
Zlínský,-4.2,0.8,3.4,9.0,12.4,16.8,16.2,15.8,13.1,8.0,5.0,-3.8,7.7
Moravskoslezský,-4.2,0.0,3.0,8.4,11.3,16.3,15.6,15.6,12.7,7.9,4.2,-4.0,7.2
