Českárepublika,-0.8,-4.7,0.7,6.1,10.2,15.2,15.5,14.7,12.7,6.5,-0.3,0.7,6.4
PrahaaStředočeský,0.3,-3.5,1.0,6.9,10.9,15.9,16.2,15.6,13.0,6.8,0.2,1.9,7.1
Jihočeský,-0.6,-4.9,0.4,5.7,9.9,14.9,15.2,14.1,11.8,6.3,-0.2,0.9,6.1
Plzeňský,-0.4,-4.4,0.3,5.8,10.0,15.0,15.0,14.1,11.4,6.2,-0.2,1.5,6.2
Karlovarský,-1.1,-4.7,-0.7,4.8,9.1,14.0,13.9,13.3,10.9,6.2,-0.9,0.6,5.5
Ústecký,0.0,-3.4,0.1,6.4,10.5,15.3,15.6,15.0,12.4,6.2,-0.5,1.4,6.6
Liberecký,-0.8,-4.8,-0.4,5.4,9.5,14.5,14.7,14.3,12.3,6.2,-1.0,0.3,5.8
Královéhradecký,-1.0,-5.0,0.1,6.0,9.9,15.0,15.1,14.8,12.9,6.6,-0.8,0.2,6.2
Pardubický,-1.2,-5.0,0.6,6.1,10.1,15.1,15.5,14.8,13.1,6.7,-0.6,0.2,6.3
Vysočina,-1.7,-5.3,0.2,5.7,9.8,14.8,15.2,14.3,12.6,6.5,-0.8,-0.2,5.9
Jihomoravský,-1.1,-3.9,1.9,7.2,11.4,16.2,16.7,15.6,14.3,6.8,0.5,0.4,7.2
Olomoucký,-1.7,-5.5,1.0,6.0,10.0,15.0,15.5,14.6,13.4,6.4,-0.5,-0.4,6.2
Zlínský,-0.8,-5.4,2.1,6.2,10.5,15.3,16.0,14.8,14.1,6.6,0.4,0.2,6.7
Moravskoslezský,-1.4,-6.2,1.1,5.6,9.7,14.9,15.3,14.5,13.5,6.6,-0.4,0.0,6.1
