Českárepublika,-1.0,-3.1,3.7,6.1,10.8,14.2,15.0,14.5,11.5,8.1,1.9,-0.8,6.8
PrahaaStředočeský,-0.2,-2.7,4.5,7.1,11.6,15.0,15.8,15.2,12.3,8.5,2.8,0.3,7.5
Jihočeský,-1.5,-3.6,3.4,5.6,10.1,13.6,14.6,13.9,11.5,7.4,1.5,-0.8,6.3
Plzeňský,-1.4,-3.7,3.2,5.6,10.1,13.5,14.7,13.9,11.3,7.3,1.8,-0.5,6.3
Karlovarský,-1.9,-4.2,2.5,5.0,9.7,12.8,14.1,13.1,10.3,7.0,1.7,-1.1,5.7
Ústecký,-0.5,-3.1,3.8,6.7,11.3,14.4,15.4,14.8,11.7,8.2,2.7,-0.4,7.1
Liberecký,-1.1,-3.4,3.1,5.6,10.5,13.6,14.4,13.8,10.5,7.9,2.2,-1.3,6.3
Královéhradecký,-1.1,-2.9,3.4,6.2,11.1,14.1,14.8,14.3,10.9,8.2,2.1,-0.7,6.7
Pardubický,-1.1,-2.9,3.7,6.2,11.1,14.4,15.0,14.5,11.4,8.4,1.7,-0.7,6.8
Vysočina,-1.9,-3.7,3.2,5.7,10.4,14.0,14.6,14.2,11.3,8.0,0.9,-1.3,6.3
Jihomoravský,-0.5,-2.4,4.8,7.3,12.1,15.7,16.2,16.1,12.9,9.3,1.5,-0.6,7.7
Olomoucký,-1.3,-3.0,3.6,5.7,10.7,14.2,14.8,14.5,11.2,8.4,1.4,-1.5,6.6
Zlínský,-0.7,-1.9,4.0,6.0,10.8,14.6,15.0,14.7,11.2,8.6,1.6,-0.9,6.9
Moravskoslezský,-1.2,-2.9,3.6,5.1,10.4,14.0,14.6,14.3,10.9,8.3,1.9,-1.9,6.5
