Českárepublika,-1.9,-1.4,-0.7,8.1,12.0,15.8,19.4,17.7,11.8,9.0,4.1,1.2,7.9
PrahaaStředočeský,-1.0,-0.8,-0.2,8.9,12.4,16.5,20.2,18.1,12.7,9.5,4.6,1.8,8.6
Jihočeský,-1.6,-2.0,-0.8,7.6,11.2,15.3,18.8,17.0,11.8,8.3,3.5,0.6,7.5
Plzeňský,-1.2,-2.0,-1.0,7.6,10.9,15.2,19.3,16.9,11.7,8.2,3.3,0.8,7.5
Karlovarský,-1.9,-2.7,-2.2,6.4,10.1,14.2,18.4,15.8,10.8,7.6,2.6,0.3,6.6
Ústecký,-1.3,-1.3,-1.2,8.1,11.9,15.9,19.6,17.3,12.1,8.9,4.0,1.3,7.9
Liberecký,-2.4,-1.9,-1.9,7.1,11.6,15.3,18.2,16.6,11.1,9.1,3.7,1.5,7.3
Královéhradecký,-2.2,-1.3,-1.3,7.7,12.1,15.9,19.2,17.6,11.5,9.3,4.2,1.5,7.9
Pardubický,-2.1,-1.1,-0.8,8.2,12.3,16.0,19.5,18.0,11.7,9.4,4.3,1.4,8.1
Vysočina,-2.2,-1.6,-0.8,8.0,11.8,15.5,19.3,17.7,11.5,8.8,3.6,0.7,7.7
Jihomoravský,-1.6,-0.1,0.8,9.7,13.6,17.2,20.8,19.4,12.9,9.8,5.1,1.7,9.1
Olomoucký,-2.8,-1.2,-0.8,8.1,12.5,15.9,19.3,18.1,11.5,9.4,4.3,1.3,8.0
Zlínský,-2.7,-1.0,0.0,8.6,12.9,16.4,19.7,18.6,11.8,9.9,4.8,1.5,8.4
Moravskoslezský,-3.1,-1.6,-1.3,7.8,12.4,15.7,18.8,17.9,11.1,9.6,4.4,1.5,7.8
