Českárepublika,-1.4,3.0,3.3,7.7,13.4,17.2,18.6,17.0,15.8,7.4,2.7,-0.5,8.7
PrahaaStředočeský,-0.4,3.6,4.0,8.3,14.2,17.8,19.3,17.9,16.8,8.2,3.1,0.5,9.4
Jihočeský,-1.3,2.7,3.0,7.1,12.5,16.3,18.1,16.4,14.9,6.9,2.0,-0.9,8.2
Plzeňský,-0.8,2.3,2.8,7.2,12.9,16.4,18.1,16.6,15.2,7.1,2.2,-0.2,8.3
Karlovarský,-1.6,1.2,1.9,6.2,12.1,15.6,17.0,15.8,14.6,6.5,1.6,-0.6,7.5
Ústecký,-0.9,2.7,3.4,7.7,13.8,17.2,18.5,17.1,16.1,7.9,2.7,0.7,8.9
Liberecký,-1.9,2.1,2.5,6.5,13.0,16.3,17.5,15.6,14.8,7.3,2.2,-0.6,7.9
Královéhradecký,-2.1,2.8,3.2,7.5,13.7,17.1,18.5,17.0,16.0,7.7,2.6,-0.8,8.6
Pardubický,-1.8,3.2,3.3,7.7,13.5,17.3,18.7,17.2,16.1,7.6,2.7,-0.8,8.7
Vysočina,-1.9,2.8,2.9,7.4,13.0,16.9,18.4,16.8,15.8,6.9,2.1,-1.1,8.3
Jihomoravský,-1.4,4.3,4.7,9.1,14.7,18.8,20.2,18.4,16.9,8.3,3.5,-0.6,9.7
Olomoucký,-2.3,3.2,3.4,7.7,13.5,17.5,18.6,17.0,15.6,7.2,3.0,-1.0,8.6
Zlínský,-2.0,3.8,3.8,8.4,13.6,17.9,19.1,17.1,15.6,7.5,3.7,-1.2,8.9
Moravskoslezský,-2.2,3.1,3.2,7.7,13.3,17.3,18.3,16.6,15.1,6.9,3.3,-0.6,8.5
